Date,samsung,kospi,index,sp500,rate,Volume,EXIM,GDP
2017-01-02,36100,2026.16,100.3,2257.83,1203.93,229880000,3401.7,"450,374.80"
2017-01-03,36480,2043.97,100.3,2257.83,1206.82,268130000,3401.7,"450,374.80"
2017-01-04,36160,2045.64,100.3,2270.75,1196.15,371490000,3401.7,"450,374.80"
2017-01-05,35560,2041.95,100.3,2269,1182.19,541340000,3401.7,"450,374.80"
2017-01-06,36200,2049.12,100.3,2276.98,1202,455350000,3401.7,"450,374.80"
2017-01-09,37220,2048.78,100.3,2268.9,1203.36,398290000,3401.7,"450,374.80"
2017-01-10,37240,2045.12,100.3,2268.9,1201.8,512660000,3401.7,"450,374.80"
2017-01-11,38280,2075.17,100.3,2275.32,1187.88,335530000,3401.7,"450,374.80"
2017-01-12,38800,2087.14,100.3,2270.44,1175.91,555840000,3401.7,"450,374.80"
2017-01-13,37460,2076.79,100.3,2274.64,1175,518280000,3401.7,"450,374.80"
2017-01-16,36660,2064.17,100.3,2271.265,1183.38,683930000,3401.7,"450,374.80"
2017-01-17,36960,2071.87,100.3,2267.89,1160.84,601440000,3401.7,"450,374.80"
2017-01-18,36940,2070.54,100.3,2271.89,1178.38,530130000,3401.7,"450,374.80"
2017-01-19,37480,2072.79,100.3,2263.69,1175.18,415670000,3401.7,"450,374.80"
2017-01-20,37200,2065.61,100.3,2271.31,1175.39,392650000,3401.7,"450,374.80"
2017-01-23,38060,2065.99,100.3,2265.2,1163.23,444860000,3401.7,"450,374.80"
2017-01-24,38160,2065.76,100.3,2280.07,1170.23,312410000,3401.7,"450,374.80"
2017-01-25,39400,2066.94,100.3,2298.37,1162.7,310240000,3401.7,"450,374.80"
2017-01-26,39900,2083.59,100.3,2296.68,1172.39,257920000,3401.7,"450,374.80"
2017-01-31,39460,2067.57,100.3,2278.87,1151.65,288280000,3401.7,"450,374.80"
2017-02-01,39120,2080.48,100.5,2279.55,1153.71,452530000,7438.6,"450,374.80"
2017-02-02,39360,2071.01,100.5,2280.85,1144.1,825480000,7438.6,"450,374.80"
2017-02-03,39460,2073.16,100.5,2297.42,1138.52,392580000,7438.6,"450,374.80"
2017-02-06,39560,2077.66,100.5,2292.56,1134.99,315320000,7438.6,"450,374.80"
2017-02-07,38820,2075.21,100.5,2293.08,1143.39,271810000,7438.6,"450,374.80"
2017-02-08,38400,2065.08,100.5,2294.67,1145.2,266720000,7438.6,"450,374.80"
2017-02-09,38400,2065.88,100.5,2307.87,1151.02,236010000,7438.6,"450,374.80"
2017-02-10,38360,2075.08,100.5,2316.1,1146.6,314680000,7438.6,"450,374.80"
2017-02-13,37960,2078.65,100.5,2328.25,1149.71,289680000,7438.6,"450,374.80"
2017-02-14,37580,2074.57,100.5,2337.58,1138.89,332370000,7438.6,"450,374.80"
2017-02-15,37720,2083.86,100.5,2349.25,1135.28,338040000,7438.6,"450,374.80"
2017-02-16,38020,2081.84,100.5,2347.22,1141.99,330470000,7438.6,"450,374.80"
2017-02-17,37860,2080.58,100.5,2351.16,1150.78,301520000,7438.6,"450,374.80"
2017-02-20,38660,2084.39,100.5,2358.27,1145.38,297200000,7438.6,"450,374.80"
2017-02-21,38940,2102.93,100.5,2365.38,1142.89,292540000,7438.6,"450,374.80"
2017-02-22,39300,2106.61,100.5,2362.82,1138.48,312220000,7438.6,"450,374.80"
2017-02-23,39180,2107.63,100.5,2363.81,1133.1,430850000,7438.6,"450,374.80"
2017-02-24,38220,2094.12,100.5,2367.34,1130.5,385400000,7438.6,"450,374.80"
2017-02-27,38060,2085.52,100.5,2369.75,1134.65,343700000,7438.6,"450,374.80"
2017-02-28,38440,2091.64,100.5,2363.64,1137.8,399820000,7438.6,"450,374.80"
2017-03-02,39720,2102.65,100.6,2381.92,1150.71,434710000,5140.3,"450,374.80"
2017-03-03,39620,2078.75,100.6,2383.12,1152.32,425940000,5140.3,"450,374.80"
2017-03-06,40080,2081.36,100.6,2375.31,1155.15,431440000,5140.3,"450,374.80"
2017-03-07,40200,2094.05,100.6,2368.39,1150.67,277830000,5140.3,"450,374.80"
2017-03-08,40200,2095.41,100.6,2362.98,1155.19,381440000,5140.3,"450,374.80"
2017-03-09,40200,2091.06,100.6,2364.87,1160.1,408230000,5140.3,"450,374.80"
2017-03-10,40180,2097.35,100.6,2372.6,1148.81,500860000,5140.3,"450,374.80"
2017-03-13,40600,2117.59,100.6,2373.47,1147.99,382130000,5140.3,"450,374.80"
2017-03-14,41360,2133.78,100.6,2365.45,1149.97,365080000,5140.3,"450,374.80"
2017-03-15,41400,2133,100.6,2385.26,1128.62,374700000,5140.3,"450,374.80"
2017-03-16,41840,2150.08,100.6,2381.38,1128.82,402420000,5140.3,"450,374.80"
2017-03-17,42400,2164.58,100.6,2378.25,1129.04,302790000,5140.3,"450,374.80"
2017-03-20,41900,2157.01,100.6,2373.47,1114.52,264950000,5140.3,"450,374.80"
2017-03-21,42560,2178.38,100.6,2344.02,1123.03,303940000,5140.3,"450,374.80"
2017-03-22,42460,2168.3,100.6,2348.45,1117.28,394430000,5140.3,"450,374.80"
2017-03-23,41800,2172.72,100.6,2345.96,1122.68,358610000,5140.3,"450,374.80"
2017-03-24,41500,2168.95,100.6,2343.98,1117.56,358670000,5140.3,"450,374.80"
2017-03-27,41200,2155.66,100.6,2341.59,1111.32,395860000,5140.3,"450,374.80"
2017-03-28,41480,2163.31,100.6,2358.57,1116.41,393970000,5140.3,"450,374.80"
2017-03-29,41780,2166.98,100.6,2361.13,1111.47,626790000,5140.3,"450,374.80"
2017-03-30,41980,2164.64,100.6,2368.06,1118.6,643560000,5140.3,"450,374.80"
2017-03-31,41200,2160.23,100.6,2362.72,1117.65,441640000,5140.3,"450,374.80"
2017-04-03,41440,2167.51,100.7,2358.84,1117.28,398510000,3184,"454,700.50"
2017-04-04,42080,2161.1,100.7,2360.16,1125.1,522090000,3184,"454,700.50"
2017-04-05,42140,2160.85,100.7,2352.95,1128.28,571690000,3184,"454,700.50"
2017-04-06,41840,2152.75,100.7,2357.49,1131.3,510160000,3184,"454,700.50"
2017-04-07,41600,2151.73,100.7,2355.54,1137.89,408460000,3184,"454,700.50"
2017-04-10,41940,2133.32,100.7,2357.16,1143.47,512920000,3184,"454,700.50"
2017-04-11,41600,2123.85,100.7,2353.78,1145.63,489310000,3184,"454,700.50"
2017-04-12,41900,2128.91,100.7,2344.93,1134.95,427360000,3184,"454,700.50"
2017-04-13,42420,2148.61,100.7,2328.95,1136.32,357580000,3184,"454,700.50"
2017-04-14,42020,2134.88,100.7,2338.98,1136.45,383690000,3184,"454,700.50"
2017-04-17,41560,2145.76,100.7,2349.01,1133.02,259300000,3184,"454,700.50"
2017-04-18,41500,2148.46,100.7,2342.19,1142.64,291400000,3184,"454,700.50"
2017-04-19,40900,2138.4,100.7,2338.17,1143.69,344220000,3184,"454,700.50"
2017-04-20,40280,2149.15,100.7,2355.84,1138.12,268320000,3184,"454,700.50"
2017-04-21,40760,2165.04,100.7,2348.69,1134.57,281540000,3184,"454,700.50"
2017-04-24,41240,2173.74,100.7,2374.15,1134.38,374710000,3184,"454,700.50"
2017-04-25,42700,2196.85,100.7,2388.61,1128.23,275900000,3184,"454,700.50"
2017-04-26,42800,2207.84,100.7,2387.45,1133.03,397530000,3184,"454,700.50"
2017-04-27,43840,2209.46,100.7,2388.77,1131.65,386110000,3184,"454,700.50"
2017-04-28,44620,2205.44,100.7,2384.2,1137.88,268640000,3184,"454,700.50"
2017-05-02,44900,2219.67,100.7,2391.17,1129.2,295140000,4262.1,"454,700.50"
2017-05-04,45520,2241.24,100.7,2389.52,1135.6,261920000,4262.1,"454,700.50"
2017-05-08,47020,2292.76,100.7,2399.38,1133.69,281760000,4262.1,"454,700.50"
2017-05-10,45600,2270.12,100.7,2399.63,1132.05,422890000,4262.1,"454,700.50"
2017-05-11,45500,2296.37,100.7,2394.44,1124.41,463460000,4262.1,"454,700.50"
2017-05-12,45820,2286.02,100.7,2390.9,1123.41,335340000,4262.1,"454,700.50"
2017-05-15,46100,2290.65,100.7,2402.32,1118.12,251590000,4262.1,"454,700.50"
2017-05-16,46380,2295.33,100.7,2400.67,1116.06,368140000,4262.1,"454,700.50"
2017-05-17,46340,2293.08,100.7,2357.03,1123.06,394820000,4262.1,"454,700.50"
2017-05-18,45940,2286.82,100.7,2365.72,1129.19,378320000,4262.1,"454,700.50"
2017-05-19,44720,2288.48,100.7,2381.73,1117.62,421130000,4262.1,"454,700.50"
2017-05-22,45100,2304.03,100.7,2394.02,1116.04,340060000,4262.1,"454,700.50"
2017-05-23,44920,2311.74,100.7,2398.42,1125.46,341080000,4262.1,"454,700.50"
2017-05-24,44880,2317.34,100.7,2404.39,1119.23,409560000,4262.1,"454,700.50"
2017-05-25,45680,2342.93,100.7,2415.07,1120.36,369280000,4262.1,"454,700.50"
2017-05-26,46080,2355.3,100.7,2415.82,1118.84,312900000,4262.1,"454,700.50"
2017-05-29,45620,2352.97,100.7,2414.365,1122.05,316180000,4262.1,"454,700.50"
2017-05-30,44640,2343.68,100.7,2412.91,1124.49,508840000,4262.1,"454,700.50"
2017-05-31,44700,2347.38,100.7,2411.8,1119.65,555940000,4262.1,"454,700.50"
2017-06-01,44680,2344.61,100.9,2430.06,1122.13,336690000,7008.9,"454,700.50"
2017-06-02,45960,2371.72,100.9,2439.07,1118.39,399500000,7008.9,"454,700.50"
2017-06-05,45940,2368.62,100.9,2436.1,1118.31,326410000,7008.9,"454,700.50"
2017-06-07,45300,2360.14,100.9,2433.14,1124.28,376210000,7008.9,"454,700.50"
2017-06-08,45160,2363.57,100.9,2433.79,1121.95,417080000,7008.9,"454,700.50"
2017-06-09,46100,2381.69,100.9,2431.77,1125.3,520560000,7008.9,"454,700.50"
2017-06-12,45380,2357.87,100.9,2429.39,1130.97,327230000,7008.9,"454,700.50"
2017-06-13,45400,2374.7,100.9,2440.35,1127.73,322080000,7008.9,"454,700.50"
2017-06-14,45360,2372.64,100.9,2437.92,1119.93,393000000,7008.9,"454,700.50"
2017-06-15,45680,2361.65,100.9,2432.46,1130.84,334890000,7008.9,"454,700.50"
2017-06-16,45580,2361.83,100.9,2433.15,1133.08,329180000,7008.9,"454,700.50"
2017-06-19,46560,2370.9,100.9,2453.46,1136.78,290940000,7008.9,"454,700.50"
2017-06-20,48140,2369.23,100.9,2437.03,1141.93,360730000,7008.9,"454,700.50"
2017-06-21,47480,2357.53,100.9,2435.61,1143.32,360340000,7008.9,"454,700.50"
2017-06-22,47960,2370.37,100.9,2434.5,1139.3,299230000,7008.9,"454,700.50"
2017-06-23,47620,2378.6,100.9,2438.3,1134.89,256260000,7008.9,"454,700.50"
2017-06-26,48280,2388.66,100.9,2439.07,1133.52,325670000,7008.9,"454,700.50"
2017-06-27,48300,2391.95,100.9,2419.38,1140.56,358030000,7008.9,"454,700.50"
2017-06-28,47700,2382.56,100.9,2440.69,1138.93,361180000,7008.9,"454,700.50"
2017-06-29,47940,2395.66,100.9,2419.7,1147.3,445130000,7008.9,"454,700.50"
2017-06-30,47540,2391.79,100.9,2423.41,1145.43,343530000,7008.9,"454,700.50"
2017-07-03,47220,2394.48,100.9,2429.01,1150.28,310990000,7467.4,"467,491.90"
2017-07-04,47000,2380.52,100.9,2430.775,1150.73,411780000,7467.4,"467,491.90"
2017-07-05,47580,2388.35,100.9,2432.54,1153.34,333720000,7467.4,"467,491.90"
2017-07-06,48060,2387.81,100.9,2409.75,1157.26,301470000,7467.4,"467,491.90"
2017-07-07,47860,2379.87,100.9,2425.18,1153.74,314370000,7467.4,"467,491.90"
2017-07-10,48660,2382.1,100.9,2427.43,1149.58,296260000,7467.4,"467,491.90"
2017-07-11,49000,2396,100.9,2425.53,1149.17,284460000,7467.4,"467,491.90"
2017-07-12,49880,2391.77,100.9,2443.25,1138.32,268930000,7467.4,"467,491.90"
2017-07-13,50560,2409.49,100.9,2447.83,1137.85,289260000,7467.4,"467,491.90"
2017-07-14,50480,2414.63,100.9,2459.27,1129.1,258770000,7467.4,"467,491.90"
2017-07-17,50640,2425.1,100.9,2459.14,1128.39,254200000,7467.4,"467,491.90"
2017-07-18,50840,2426.04,100.9,2460.61,1125.29,260660000,7467.4,"467,491.90"
2017-07-19,50740,2429.94,100.9,2473.83,1124.6,270960000,7467.4,"467,491.90"
2017-07-20,51200,2441.84,100.9,2473.45,1121.24,251920000,7467.4,"467,491.90"
2017-07-21,51080,2450.06,100.9,2472.54,1118.84,250130000,7467.4,"467,491.90"
2017-07-24,50860,2451.53,100.9,2469.91,1115.4,233410000,7467.4,"467,491.90"
2017-07-25,50000,2439.9,100.9,2477.13,1120.02,275200000,7467.4,"467,491.90"
2017-07-26,49840,2434.51,100.9,2477.83,1112.6,336110000,7467.4,"467,491.90"
2017-07-27,49800,2443.24,100.9,2475.42,1117.35,426500000,7467.4,"467,491.90"
2017-07-28,47760,2400.99,100.9,2472.1,1124.69,318650000,7467.4,"467,491.90"
2017-07-31,48200,2402.71,100.9,2470.3,1119.4,277570000,7467.4,"467,491.90"
2017-08-01,48600,2422.96,101.1,2476.35,1121.54,264040000,6139.4,"467,491.90"
2017-08-02,49000,2427.63,101.1,2477.57,1122.97,261570000,6139.4,"467,491.90"
2017-08-03,47780,2386.85,101.1,2472.16,1128.95,303580000,6139.4,"467,491.90"
2017-08-04,47700,2395.45,101.1,2476.83,1128.78,273570000,6139.4,"467,491.90"
2017-08-07,47580,2398.75,101.1,2480.91,1127.15,244120000,6139.4,"467,491.90"
2017-08-08,47720,2394.73,101.1,2474.92,1129.18,252850000,6139.4,"467,491.90"
2017-08-09,46280,2368.39,101.1,2474.02,1139.4,234070000,6139.4,"467,491.90"
2017-08-10,45900,2359.47,101.1,2438.21,1144.17,283870000,6139.4,"467,491.90"
2017-08-11,44620,2319.71,101.1,2441.32,1142.86,318580000,6139.4,"467,491.90"
2017-08-14,45000,2334.22,101.1,2465.84,1139.41,214020000,6139.4,"467,491.90"
2017-08-16,46200,2348.26,101.1,2468.11,1135.6,270520000,6139.4,"467,491.90"
2017-08-17,47040,2361.67,101.1,2430.01,1142.5,255770000,6139.4,"467,491.90"
2017-08-18,46900,2358.37,101.1,2425.55,1139.78,201480000,6139.4,"467,491.90"
2017-08-21,46840,2355,101.1,2428.37,1138.71,207220000,6139.4,"467,491.90"
2017-08-22,47000,2365.33,101.1,2452.51,1132.38,251860000,6139.4,"467,491.90"
2017-08-23,47480,2366.4,101.1,2444.04,1127.58,228620000,6139.4,"467,491.90"
2017-08-24,47520,2375.84,101.1,2438.97,1128.23,295530000,6139.4,"467,491.90"
2017-08-25,47020,2378.51,101.1,2443.05,1121.6,341960000,6139.4,"467,491.90"
2017-08-28,46100,2370.3,101.1,2444.24,1118.47,226870000,6139.4,"467,491.90"
2017-08-29,46080,2364.74,101.1,2446.3,1124.52,223090000,6139.4,"467,491.90"
2017-08-30,46200,2372.29,101.1,2457.59,1124.18,305640000,6139.4,"467,491.90"
2017-08-31,46320,2363.19,101.1,2471.65,1124.86,265050000,6139.4,"467,491.90"
2017-09-01,46480,2357.69,101,2476.55,1121.69,280060000,12337.7,"467,491.90"
2017-09-04,46040,2329.65,101,2467.2,1133.39,248500000,12337.7,"467,491.90"
2017-09-05,46760,2326.62,101,2457.85,1132.52,320430000,12337.7,"467,491.90"
2017-09-06,47000,2319.82,101,2465.54,1132.85,252680000,12337.7,"467,491.90"
2017-09-07,48120,2346.19,101,2465.1,1127.89,277040000,12337.7,"467,491.90"
2017-09-08,49080,2343.72,101,2461.43,1131.97,214590000,12337.7,"467,491.90"
2017-09-11,49800,2359.08,101,2488.11,1130.34,243610000,12337.7,"467,491.90"
2017-09-12,49600,2365.47,101,2496.48,1128.69,333570000,12337.7,"467,491.90"
2017-09-13,49620,2360.18,101,2498.37,1132.08,318870000,12337.7,"467,491.90"
2017-09-14,50300,2377.66,101,2495.62,1134.32,314260000,12337.7,"467,491.90"
2017-09-15,50400,2386.07,101,2500.23,1133.21,298740000,12337.7,"467,491.90"
2017-09-18,52480,2418.21,101,2503.87,1129.86,273480000,12337.7,"467,491.90"
2017-09-19,52120,2416.05,101,2506.65,1131.18,254590000,12337.7,"467,491.90"
2017-09-20,52220,2412.2,101,2508.24,1131.79,303290000,12337.7,"467,491.90"
2017-09-21,52800,2406.5,101,2500.6,1132.76,335340000,12337.7,"467,491.90"
2017-09-22,53000,2388.71,101,2502.22,1133.13,333620000,12337.7,"467,491.90"
2017-09-25,53620,2380.4,101,2496.66,1134.8,339350000,12337.7,"467,491.90"
2017-09-26,51660,2374.32,101,2496.84,1137.62,319120000,12337.7,"467,491.90"
2017-09-27,51680,2372.57,101,2507.04,1145.76,202620000,12337.7,"467,491.90"
2017-09-28,51260,2373.14,101,2510.06,1146.58,194770000,12337.7,"467,491.90"
2017-09-29,51280,2394.47,101,2519.36,1145.3,184190000,12337.7,"467,491.90"
2017-10-10,52800,2433.81,101,2550.64,1135.31,221740000,6890,"463,131.10"
2017-10-11,54640,2458.16,101,2555.24,1132.91,201770000,6890,"463,131.10"
2017-10-12,54800,2474.76,101,2550.93,1132.89,256210000,6890,"463,131.10"
2017-10-13,54000,2473.62,101,2553.17,1126.67,234800000,6890,"463,131.10"
2017-10-16,53920,2480.05,101,2557.64,1128.28,224420000,6890,"463,131.10"
2017-10-17,54800,2484.37,101,2559.36,1131.21,199050000,6890,"463,131.10"
2017-10-18,54760,2482.91,101,2561.26,1132.88,244240000,6890,"463,131.10"
2017-10-19,52980,2473.06,101,2562.1,1129.01,236620000,6890,"463,131.10"
2017-10-20,53840,2489.54,101,2575.21,1132.31,313210000,6890,"463,131.10"
2017-10-23,54300,2490.05,101,2564.98,1130.86,274200000,6890,"463,131.10"
2017-10-24,54040,2490.49,101,2569.13,1130.93,232010000,6890,"463,131.10"
2017-10-25,53900,2492.5,101,2557.15,1127.81,599440000,6890,"463,131.10"
2017-10-26,52400,2480.63,101,2560.4,1128.75,646880000,6890,"463,131.10"
2017-10-27,53080,2496.63,101,2581.07,1125.97,511230000,6890,"463,131.10"
2017-10-30,54040,2501.93,101,2572.83,1124.78,342010000,6890,"463,131.10"
2017-10-31,55080,2523.43,101,2575.26,1118.42,313790000,6890,"463,131.10"
2017-11-01,57220,2556.47,100.9,2579.36,1111.52,361800000,7474.3,"463,131.10"
2017-11-02,57060,2546.36,100.9,2579.85,1112.35,527730000,7474.3,"463,131.10"
2017-11-03,56380,2557.97,100.9,2587.84,1116.29,292770000,7474.3,"463,131.10"
2017-11-06,56380,2549.41,100.9,2591.13,1112.84,221190000,7474.3,"463,131.10"
2017-11-07,56100,2545.44,100.9,2590.64,1113.93,253920000,7474.3,"463,131.10"
2017-11-08,56760,2552.4,100.9,2594.38,1114.31,277040000,7474.3,"463,131.10"
2017-11-09,56340,2550.57,100.9,2584.62,1118.36,293540000,7474.3,"463,131.10"
2017-11-10,56400,2542.95,100.9,2582.3,1120.96,291520000,7474.3,"463,131.10"
2017-11-13,56380,2530.35,100.9,2584.84,1119.89,266530000,7474.3,"463,131.10"
2017-11-14,55920,2526.64,100.9,2578.87,1115.52,287770000,7474.3,"463,131.10"
2017-11-15,55340,2518.25,100.9,2564.62,1105.69,398220000,7474.3,"463,131.10"
2017-11-16,55780,2534.79,100.9,2585.64,1097.18,302930000,7474.3,"463,131.10"
2017-11-17,55820,2533.99,100.9,2578.85,1094.32,362190000,7474.3,"463,131.10"
2017-11-20,55200,2527.67,100.9,2582.14,1097.04,404260000,7474.3,"463,131.10"
2017-11-21,55280,2530.7,100.9,2599.03,1091.13,484890000,7474.3,"463,131.10"
2017-11-22,55960,2540.51,100.9,2597.08,1086.06,485670000,7474.3,"463,131.10"
2017-11-23,55300,2537.15,100.9,2599.75,1083.99,391290000,7474.3,"463,131.10"
2017-11-24,55460,2544.33,100.9,2602.42,1085.62,297940000,7474.3,"463,131.10"
2017-11-27,52640,2507.81,100.9,2601.42,1091.69,284890000,7474.3,"463,131.10"
2017-11-28,53280,2514.19,100.9,2627.04,1083.95,348240000,7474.3,"463,131.10"
2017-11-29,52600,2512.9,100.9,2626.07,1082.1,301210000,7474.3,"463,131.10"
2017-11-30,50800,2476.37,100.9,2647.58,1088.13,339020000,7474.3,"463,131.10"
2017-12-01,50840,2475.41,100.8,2642.22,1083.47,288570000,4486.5,"463,131.10"
2017-12-04,51340,2501.67,100.8,2639.44,1086.3,323850000,4486.5,"463,131.10"
2017-12-05,51260,2510.12,100.8,2629.57,1087.62,395430000,4486.5,"463,131.10"
2017-12-06,50020,2474.37,100.8,2629.27,1093.99,507620000,4486.5,"463,131.10"
2017-12-07,50740,2461.98,100.8,2636.98,1093.6,404850000,4486.5,"463,131.10"
2017-12-08,52000,2464,100.8,2651.5,1092.85,406380000,4486.5,"463,131.10"
2017-12-11,51780,2471.49,100.8,2659.99,1088.84,240140000,4486.5,"463,131.10"
2017-12-12,52100,2461,100.8,2664.11,1092.89,281190000,4486.5,"463,131.10"
2017-12-13,51320,2480.55,100.8,2662.85,1084.56,254950000,4486.5,"463,131.10"
2017-12-14,51060,2469.48,100.8,2652.01,1089.22,317790000,4486.5,"463,131.10"
2017-12-15,50620,2482.07,100.8,2675.81,1088.95,340760000,4486.5,"463,131.10"
2017-12-18,51200,2481.88,100.8,2690.16,1086.05,324360000,4486.5,"463,131.10"
2017-12-19,51560,2478.53,100.8,2681.47,1085.67,308390000,4486.5,"463,131.10"
2017-12-20,50880,2472.37,100.8,2679.25,1080.56,236180000,4486.5,"463,131.10"
2017-12-21,49140,2429.83,100.8,2684.57,1080.54,247330000,4486.5,"463,131.10"
2017-12-22,49700,2440.54,100.8,2683.34,1077.74,230410000,4486.5,"463,131.10"
2017-12-26,48200,2427.34,100.8,2680.5,1076.12,224640000,4486.5,"463,131.10"
2017-12-27,49360,2436.67,100.8,2682.62,1075.22,194850000,4486.5,"463,131.10"
2017-12-28,50960,2467.49,100.8,2687.54,1070.26,220340000,4486.5,"463,131.10"
2018-01-02,51020,2479.65,100.8,2695.81,1063.21,262200000,2556.9,"467,773.60"
2018-01-03,51620,2486.35,100.8,2713.06,1064.8,331100000,2556.9,"467,773.60"
2018-01-04,51080,2466.46,100.8,2723.99,1062.28,333840000,2556.9,"467,773.60"
2018-01-05,52120,2497.52,100.8,2743.15,1062.09,308770000,2556.9,"467,773.60"
2018-01-08,52020,2513.28,100.8,2747.71,1068.86,311430000,2556.9,"467,773.60"
2018-01-09,50400,2510.23,100.8,2751.29,1071.97,374320000,2556.9,"467,773.60"
2018-01-10,48840,2499.75,100.8,2748.23,1070.14,444020000,2556.9,"467,773.60"
2018-01-11,48240,2487.91,100.8,2767.56,1065.58,444340000,2556.9,"467,773.60"
2018-01-12,48200,2496.42,100.8,2786.24,1059.99,438780000,2556.9,"467,773.60"
2018-01-15,48540,2503.73,100.8,2781.33,1063.43,404550000,2556.9,"467,773.60"
2018-01-16,50000,2521.74,100.8,2776.42,1064.65,341610000,2556.9,"467,773.60"
2018-01-17,49620,2515.43,100.8,2802.56,1067.36,336710000,2556.9,"467,773.60"
2018-01-18,49900,2515.81,100.8,2798.03,1070.69,333110000,2556.9,"467,773.60"
2018-01-19,49320,2520.26,100.8,2810.3,1067.66,351840000,2556.9,"467,773.60"
